Country/Region,Province/State,ISO3166:2,ISO3166:3,ISO3166:#,Name,Population,GDP (Total),Life Expectancy (Male),Life Expectancy (Female),Date,Confirmed (Total),Deaths (Total),Recovered (Total),Active (Total),"Confirmed (Total, normalised)","Deaths (Total, normalised)","Recovered (Total, normalised)","Confirmed (Total, log)","Deaths (Total, log)","Recovered (Total, log)",Confirmed (Daily),Deaths (Daily),Recovered (Daily),Net Cases (Daily),"Confirmed (Daily, log)","Deaths (Daily, log)","Recovered (Daily, log)","Confirmed (Daily, log growth)","Deaths (Daily, log growth)","Recovered (Daily, log growth)"
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-23,133.0,1.0,1.0,131.0,1727.138145079604,12.986001090824091,12.986001090824091,7.05528243550119,0.0,0.0,20.0,0.0,0.0,20.0,0.235103473086002,0.0,0.0,0.17699115044247793,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-24,164.0,1.0,1.0,162.0,2129.704178895151,12.986001090824091,12.986001090824091,7.357552004618084,0.0,0.0,31.0,0.0,0.0,31.0,0.30226956911689395,0.0,0.0,0.23308270676691722,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-25,188.0,1.0,1.0,186.0,2441.368205074929,12.986001090824091,12.986001090824091,7.554588851677638,0.0,0.0,24.0,0.0,0.0,24.0,0.19703684705955382,0.0,0.0,0.14634146341463428,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-26,224.0,3.0,1.0,220.0,2908.8642443445965,38.958003272472276,12.986001090824091,7.807354922057604,1.584962500721156,0.0,36.0,2.0,0.0,34.0,0.2527660703799661,1.584962500721156,0.0,0.19148936170212716,2.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-27,267.0,3.0,1.0,263.0,3467.2622912500324,38.958003272472276,12.986001090824091,8.060695931687555,1.584962500721156,0.0,43.0,0.0,0.0,43.0,0.2533410096299509,0.0,0.0,0.19196428571428648,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-28,308.0,3.0,1.0,304.0,3999.6883359738204,38.958003272472276,12.986001090824091,8.266786540694902,1.584962500721156,0.0,41.0,0.0,0.0,41.0,0.20609060900734733,0.0,0.0,0.15355805243445686,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-29,334.0,6.0,1.0,327.0,4337.324364335247,77.91600654494455,12.986001090824091,8.383704292474052,2.584962500721156,0.0,26.0,3.0,0.0,23.0,0.11691775177914998,1.0,0.0,0.08441558441558383,1.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-30,370.0,8.0,10.0,352.0,4804.820403604914,103.88800872659273,129.86001090824092,8.531381460516313,3.0,3.321928094887362,36.0,2.0,9.0,25.0,0.14767716804226083,0.4150374992788439,3.321928094887362,0.10778443113772518,0.3333333333333335,8.999999999999998
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-03-31,376.0,12.0,10.0,354.0,4882.736410149858,155.8320130898891,129.86001090824092,8.554588851677638,3.584962500721156,3.321928094887362,6.0,4.0,0.0,2.0,0.023207391161324864,0.5849625007211561,0.0,0.01621621621621605,0.5,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-01,390.0,14.0,10.0,366.0,5064.540425421395,181.80401527153728,129.86001090824092,8.60733031374961,3.807354922057604,3.321928094887362,14.0,2.0,0.0,12.0,0.05274146207197283,0.2223924213364481,0.0,0.03723404255319118,0.16666666666666674,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-02,428.0,15.0,10.0,403.0,5558.008466872711,194.7900163623614,129.86001090824092,8.741466986401146,3.9068905956085187,3.321928094887362,38.0,1.0,0.0,37.0,0.13413667265153606,0.09953567355091453,0.0,0.09743589743589731,0.0714285714285714,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-03,439.0,16.0,16.0,407.0,5700.854478871776,207.77601745318546,207.77601745318546,8.778077129535358,4.0,4.0,11.0,1.0,6.0,4.0,0.036610143134211626,0.0931094043914813,0.6780719051126378,0.02570093457943945,0.06666666666666643,0.6000000000000001
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-04,466.0,17.0,21.0,428.0,6051.476508324027,220.76201854400955,272.7060229073059,8.86418614465428,4.087462841250339,4.392317422778761,27.0,1.0,5.0,21.0,0.08610901511892166,0.0874628412503391,0.3923174227787607,0.06150341685649163,0.06249999999999978,0.31250000000000044
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-05,501.0,18.0,26.0,457.0,6505.98654650287,233.74801963483364,337.6360283614264,8.968666793195208,4.169925001442312,4.700439718141092,35.0,1.0,5.0,29.0,0.1044806485409282,0.08246216019197306,0.30812229536233104,0.07510729613733913,0.05882352941176472,0.23809523809523747
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-06,525.0,21.0,31.0,473.0,6817.650572682648,272.7060229073059,402.56603381554686,9.036173612553485,4.392317422778761,4.954196310386875,24.0,3.0,5.0,16.0,0.06750681935827707,0.22239242133644854,0.2537565922457832,0.047904191616766845,0.16666666666666718,0.1923076923076925
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-07,545.0,22.0,39.0,484.0,7077.37059449913,285.69202399813,506.4540425421396,9.090112419664289,4.459431618637297,5.285402218862249,20.0,1.0,8.0,11.0,0.053938807110803566,0.06711419585853662,0.3312059084753738,0.03809523809523796,0.04761904761904745,0.2580645161290329
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-08,564.0,23.0,52.0,489.0,7324.104615224787,298.6780250889541,675.2720567228528,9.139551352398794,4.523561956057013,5.700439718141092,19.0,1.0,13.0,5.0,0.04943893273450506,0.06413033741971574,0.41503749927884304,0.034862385321100975,0.045454545454545636,0.3333333333333326
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-09,583.0,25.0,58.0,500.0,7570.838635950446,324.65002727060227,753.1880632677972,9.187352073200497,4.643856189774724,5.857980995127572,19.0,2.0,6.0,11.0,0.04780072080170328,0.12029423371771131,0.15754127698648013,0.033687943262411535,0.08695652173913015,0.11538461538461542
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-10,601.0,26.0,71.0,504.0,7804.586655585279,337.6360283614264,922.0060774485106,9.231221180711186,4.700439718141092,6.149747119504682,18.0,1.0,13.0,4.0,0.043869107510689176,0.056583528366367375,0.29176612437711036,0.030874785591766818,0.040000000000000036,0.2241379310344831
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-11,601.0,26.0,71.0,504.0,7804.586655585279,337.6360283614264,922.0060774485106,9.231221180711186,4.700439718141092,6.149747119504682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-12,638.0,29.0,128.0,481.0,8285.06869594577,376.5940316338986,1662.2081396254837,9.31741261376487,4.857980995127572,7.0,37.0,3.0,57.0,-23.0,0.08619143305368304,0.15754127698648013,0.8502528804953178,0.06156405990016567,0.11538461538461542,0.8028169014084505
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-13,646.0,29.0,128.0,489.0,8388.956704672364,376.5940316338986,1662.2081396254837,9.335390354693924,4.857980995127572,7.0,8.0,0.0,0.0,8.0,0.01797774092905513,0.0,0.0,0.012539184952977678,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-14,659.0,31.0,128.0,500.0,8557.774718853078,402.56603381554686,1662.2081396254837,9.364134655008051,4.954196310386875,7.0,13.0,2.0,0.0,11.0,0.028744300314127003,0.09621531525930305,0.0,0.020123839009287936,0.06896551724137923,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-15,673.0,33.0,169.0,471.0,8739.578734124612,428.53803599719504,2194.6341843492714,9.394462694610317,5.044394119358453,7.400879436282184,14.0,2.0,41.0,-29.0,0.030328039602265378,0.09019780897157847,0.40087943628218436,0.02124430955993928,0.06451612903225823,0.3203125
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-16,673.0,33.0,169.0,471.0,8739.578734124612,428.53803599719504,2194.6341843492714,9.394462694610317,5.044394119358453,7.400879436282184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-17,696.0,35.0,191.0,470.0,9038.25675921357,454.5100381788432,2480.3262083474015,9.442943495848729,5.129283016944966,7.577428828035749,23.0,2.0,22.0,-1.0,0.04848080123841214,0.08488889758651297,0.17654939175356432,0.0341753343239235,0.06060606060606055,0.1301775147928994
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-18,704.0,35.0,205.0,464.0,9142.14476794016,454.5100381788432,2662.130223618939,9.459431618637296,5.129283016944966,7.679480099505446,8.0,0.0,14.0,-6.0,0.016488122788567594,0.0,0.10205127146969772,0.011494252873562205,0.0,0.07329842931937192
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-19,713.0,36.0,235.0,442.0,9259.018777757577,467.4960392696673,3051.7102563436615,9.477758266443889,5.169925001442312,7.876516946564999,9.0,1.0,30.0,-22.0,0.018326647806592433,0.040641984497345796,0.19703684705955293,0.012784090909091939,0.02857142857142847,0.1463414634146336
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-20,717.0,37.0,248.0,432.0,9310.962782120874,480.4820403604914,3220.528270524375,9.485829308701904,5.20945336562895,7.954196310386875,4.0,1.0,13.0,-10.0,0.008071042258015027,0.039528364186637965,0.07767936382187557,0.005610098176716871,0.027777777777778123,0.05531914893617018
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-21,717.0,37.0,282.0,398.0,9310.962782120874,480.4820403604914,3662.0523076123936,9.485829308701904,5.20945336562895,8.139551352398794,0.0,0.0,34.0,-34.0,0.0,0.0,0.18535504201191877,0.0,0.0,0.1370967741935487
Andorra,All,AD,AND,020,Andorra,77006.0,3236543909.34844,,,2020-04-22,723.0,37.0,309.0,377.0,9388.878788665817,480.4820403604914,4012.6743370646445,9.497851836951117,5.20945336562895,8.271463027904375,6.0,0.0,27.0,-21.0,0.012022528249213238,0.0,0.13191167550558092,0.008368200836820217,0.0,0.0957446808510638
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-22,0.0,0.0,0.0,,0.0,0.0,0.0,-inf,-inf,-inf,,,,,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-20,1.0,0.0,0.0,1.0,0.03245724520689254,0.0,0.0,0.0,-inf,-inf,1.0,0.0,0.0,1.0,inf,,,inf,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-21,2.0,0.0,0.0,2.0,0.06491449041378508,0.0,0.0,1.0,-inf,-inf,1.0,0.0,0.0,1.0,1.0,,,1.0,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-22,2.0,0.0,0.0,2.0,0.06491449041378508,0.0,0.0,1.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-23,3.0,0.0,0.0,3.0,0.09737173562067764,0.0,0.0,1.584962500721156,-inf,-inf,1.0,0.0,0.0,1.0,0.5849625007211561,,,0.5,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-24,3.0,0.0,0.0,3.0,0.09737173562067764,0.0,0.0,1.584962500721156,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-25,3.0,0.0,0.0,3.0,0.09737173562067764,0.0,0.0,1.584962500721156,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-26,4.0,0.0,0.0,4.0,0.12982898082757016,0.0,0.0,2.0,-inf,-inf,1.0,0.0,0.0,1.0,0.4150374992788439,,,0.3333333333333335,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-27,4.0,0.0,0.0,4.0,0.12982898082757016,0.0,0.0,2.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-28,5.0,0.0,0.0,5.0,0.1622862260344627,0.0,0.0,2.321928094887362,-inf,-inf,1.0,0.0,0.0,1.0,0.3219280948873622,,,0.24999999999999978,,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-29,7.0,2.0,0.0,5.0,0.2272007164482478,0.06491449041378508,0.0,2.807354922057604,1.0,-inf,2.0,2.0,0.0,0.0,0.485426827170242,inf,,0.40000000000000013,inf,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-30,7.0,2.0,0.0,5.0,0.2272007164482478,0.06491449041378508,0.0,2.807354922057604,1.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-03-31,7.0,2.0,1.0,4.0,0.2272007164482478,0.06491449041378508,0.03245724520689254,2.807354922057604,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,inf,0.0,0.0,inf
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-04-01,8.0,2.0,1.0,5.0,0.2596579616551403,0.06491449041378508,0.03245724520689254,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.19264507794239583,0.0,0.0,0.1428571428571428,0.0,0.0
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-04-02,8.0,2.0,1.0,5.0,0.2596579616551403,0.06491449041378508,0.03245724520689254,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-04-03,8.0,2.0,1.0,5.0,0.2596579616551403,0.06491449041378508,0.03245724520689254,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-04-04,10.0,2.0,2.0,6.0,0.3245724520689254,0.06491449041378508,0.06491449041378508,3.321928094887362,1.0,1.0,2.0,0.0,1.0,1.0,0.3219280948873622,0.0,1.0,0.24999999999999978,0.0,1.0
Angola,All,AO,AGO,024,Angola,30809762.0,105750987618.63,58.064,63.666,2020-04-05,14.0,2.0,2.0,10.0,0.4544014328964956,0.06491449041378508,0.06491449041378508,3.807354922057604,1.0,1.0,4.0,0.0,0.0,4.0,0.485426827170242,0.0,0.0,0.40000000000000013,0.0,0.0
